school_name,dept_area_code,category,reading,course_id,gender.instructor,gender.first.author,gender.instructor2,gender.last.author,gender.other.author,gender.other.2,gender.instructor3,gender.instructor4,gender.other.3,gender.other.4,gender.other.5,gender.other.6,gender.other.7,gender.other.8,gender.other.9,gender.other.10,gender.other.11,gender.other.67,gender.other.12,gender.other.13,gender.other.14,gender.other.15,gender.other.16,gender.other.17,gender.other.18,gender.other.19,gender.other.20,gender.other.21,gender.other.22,gender.other.23,gender.other.24,gender.other.25,gender.other.26,gender.other.27,gender.other.28,gender.other.29,gender.instructor5,gender.instructor6,gender.instructor7,gender.other.30,gender.other.31,gender.other.32,gender.other.33,gender.other.34,gender.other.35,gender.other.36,gender.other.37,gender.other.38,gender.other.39,gender.other.40,gender.other.41,gender.other.42,gender.other.43,gender.other.44,gender.other.45,gender.other.46,gender.other.47,gender.other.48,gender.other.49,gender.other.50,gender.other.51,gender.other.52,gender.other.53,gender.other.54,gender.other.55,gender.other.56,gender.other.57,gender.other.58,gender.other.59,gender.other.60,gender.other.61,gender.other.62,gender.other.63,gender.first.last.author,femPercAuth,femSumAuth,maleSumAuth,hasUnkAuth,hasNonBiAuth,se_cur_enr,syllabi_central,division,reading_type_clean
2,PQ,Social Sciences,"Engel, George L. (1977). The need for a new medical model: a challenge for biomedicine. Science, 196(4286), 129-136.",PQ-060,female,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"Corrigan, Patrick W., Morris, Scott B., Michaels, Patrick J., Rafacz, Jennifer D., & R<bb>sch, Nicolas. (2012). Challenging the public stigma of mental illness: a meta-analysis of outcome studies. Psychiatric services, 63(10), 963-973",PQ-060,female,male,male,male,male,male,NA,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0.2,1,4,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"Crick Lund, Sharon Kleintjes, Victoria Campbell-Hall, Sithembile Mjadu, Inge Petersen, Arvin Bhana, Ritsuko Kakuma, Beauty Mlanjeni, Philippa Bird, Nathalie Drew, Edwige Faydi, Michelle Funk, Andrew Green, Mayeh Omar, & Alan Flisher. (2008). Mental health policy development and implementation in South Africa: a situation analysis. Phase 1 Country report. Cape Town: Mental Health and Poverty Project.",PQ-060,female,male,male,male,female,female,NA,NA,female,female,male,female,female,female,female,female,female,NA,male,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0.7333333333333333,11,4,No,No,23,yes,upper/grad,other
2,PQ,Social Sciences,"Fernando, Gaithri A. (2012). The roads less traveled: Mapping some pathways on the global mental health research roadmap. Transcultural Psychiatry, 49(3-4), 396-417.",PQ-060,female,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author female,1,1,0,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"Fritze, Jessica G., Blashki, Grant A., Burke, Susie, & Wiseman, John. (2008). Hope, despair and transformation: Climate change and the promotion of mental health and wellbeing. International journal of mental health systems, 2(1), 13.",PQ-060,female,female,male,male,male,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author female and last author male,0.5,2,2,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"McMichael, Anthony J., Woodruff, Rosalie E., & Hales, Simon. (2006). Climate change and human health: present and future risks. The Lancet, 367(9513), 859-869.",PQ-060,female,male,male,male,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0.3333333333333333,1,2,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"Chibanda, Dixon, Mesu, Petra, Kajawu, Lazarus, Cowan, Frances, Araya, Ricardo, & Abas, Melanie A. (2011). Problem-solving therapy for depression and common mental disorders in Zimbabwe: piloting a task-shifting primary mental health care intervention in a population with a high prevalence of people living with HIV. BMC public health, 11(1), 828.",PQ-060,female,male,male,female,female,male,NA,NA,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author male and last author female,0.5,3,3,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"The DSM a great work of Fiction? In Davies, Jamees. (2013) Cracked: Why Psychiatry is doing more arm than good. Icon Publishing",PQ-060,female,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,23,yes,upper/grad,book
2,PQ,Social Sciences,"Thomas, Philip, Bracken, Patrick, Cutler, Paul, Hayward, Robert, May, Rufus, & Yasmeen, Salma. (2005). Challenging the globalisation of biomedical psychiatry. Journal of Public Mental Health, 4(3), 23-32.",PQ-060,female,male,male,female,male,male,NA,NA,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author male and last author female,0.16666666666666666,1,5,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"Halliburton, Murphy. (2004). Finding a fit: psychiatric pluralism in south India and its implications for WHO studies of mental disorder. Transcultural psychiatry, 41(1), 80-98.",PQ-060,female,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"Jadhav, Sushrut, & Barua, Maan. (2012). The Elephant Vanishes: Impact of human_elephant conflict on people's wellbeing. Health & place, 18(6), 1356-1365.",PQ-060,female,male,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0,0,2,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"Mike Slade, Michaela Amering, Marianne Farkas, Bridget Hamilton, Mary O'Hagan, Graham Panther, Rachel Perkins, Geoff Shepherd, Samson Tse, Rob Whitley. (2014). Uses and abuses of recovery: implementing recovery_oriented practices in mental health systems. World Psychiatry, 13(1), 12-20.",PQ-060,female,male,male,male,female,female,NA,NA,female,female,male,female,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0.5,5,5,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"Chow Lam, Hector Tsang, Patrick Corrigan, Yueh-Ting Lee, Beth Angell, Kan Shi, Shenghua Jin, & Jonathon Larson. (2010). Chinese lay theory and mental illness stigma: Implications for research and practices. Journal of Rehabilitation, 76(1), 35.",PQ-060,female,male,male,male,male,male,NA,NA,male,female,male,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0.14285714285714285,1,6,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"Ussher, Jane M. (2010). Are we medicalizing women<90>s misery? A critical review of women<90>s higher rates of reported depression. Feminism & Psychology, 20(1), 9-35.",PQ-060,female,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author female,1,1,0,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"Whooley, Owen. (2017). The DSM and the spectre of ignorance. Routledge International Handbook of Critical Mental Health.",PQ-060,female,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,23,yes,upper/grad,book
2,PQ,Social Sciences,"Ae-Ngibise, Kenneth, Cooper, Sara, Adiibokah, Edward, Akpalu, Bright, Lund, Crick, & Doku, Victor. (2010). <ab>Whether you like it or not people with mental problems are going to go to them<90>: A qualitative exploration into the widespread use of traditional and faith healers in the provision of mental health care in Ghana. International Review of Psychiatry, 22(6), 558-567.",PQ-060,female,male,male,male,female,male,NA,NA,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0.16666666666666666,1,5,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"Trani, Jean F., & Bakhshi, Parul. (2017). A Multidimensional Approach to Poverty: Implications for Global Mental Health. In Ross White, Sumeet Jain, David Orr, & Ursula Reed (Eds). The Palgrave Handbook of Sociocultural Perspectives on Global Mental Health(pp. 403-428). Palgrave Macmillan UK.",PQ-060,female,male,male,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author male and last author female,0.5,1,1,No,No,23,yes,upper/grad,book
2,PQ,Social Sciences,"White, Ross G., Ramachandran, Padmavati & Kumar, Shuba. (2017). Addressing Mental Health related Stigma in a Global Context. In Ross White, Sumeet Jain, David Orr, & Ursula Reed (Eds). The Palgrave Handbook of Sociocultural Perspectives on Global Mental Health(pp. 257-285). Palgrave Macmillan UK.",PQ-060,female,male,male,female,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author male and last author female,0.6666666666666666,2,1,No,No,23,yes,upper/grad,book
2,PQ,Social Sciences,"Alan Flisher, Crick Lund, Michelle Funk, Mwanza Banda, Arvin Bhana, Victor Doku, Natalie Drew, Fred Kigozi, Martin Knapp, Mayeh Omar, Inge Petersen, & Andrew Green. (2007). Mental health policy development and implementation in four African countries. Journal of health psychology, 12(3), 505-516.",PQ-060,female,male,male,male,male,female,NA,NA,male,male,male,female,male,male,female,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0.3333333333333333,3.9999999999999996,7.999999999999998,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"Mills, China. & White, Ross G. (2017). <ab>Global Mental Health Spreads Like Bush Fire in the Global South<90>: Efforts to Scale Up Mental Health Services in Low-and Middle-Income Countries. In Ross White, Sumeet Jain, David Orr, & Ursula Reed (Eds). The Palgrave Handbook of Sociocultural Perspectives on Global Mental Health(pp. 187-209). Palgrave Macmillan UK.",PQ-060,female,female,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author female and last author male,0.5,1,1,No,No,23,yes,upper/grad,book
2,PQ,Social Sciences,"Watters, Ethan. (2010). Crazy like us: The globalization of the American psyche. Simon and Schuster.",PQ-060,female,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,23,yes,upper/grad,book
2,PQ,Social Sciences,"Weaver, Leslie J., & Kaiser, Bonnie N. (2015). Developing and testing locally derived mental health scales: examples from North India and Haiti. Field Methods, 27(2), 115-130.",PQ-060,female,male,male,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author male and last author female,0.5,1,1,No,No,23,yes,upper/grad,journal article
2,PQ,Social Sciences,"Walsh, F. (2015). Normal Family Processes, 4th ed. Guilford Press. ISBN 9781462525485",PQ-012,female,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author female,1,1,0,No,No,19,yes,upper/grad,book
2,PQ,Social Sciences,"Nicholas, M.P. and Davis, S. (2017). Family Therapy: Concepts and Methods, 11th ed. Pearson. ISBN 9780133826609",PQ-012,female,male,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0,0,2,No,No,19,yes,upper/grad,book
2,PQ,Social Sciences,"Anthony Marcus, Ric Curtis, Efram Thompson, Amber Horning & Jo Sanson. Conflict and Agency among Sex Workers and Pimps. ",PQ-081,female,male,NA,female,male,male,NA,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author male and last author female,0.4,2,3,No,No,14,yes,upper/grad,journal article
2,PQ,Social Sciences,"Madden-Dempsey, Michelle. (2011). In Defense of Feminist Abolitionism. University of Pennsylvania Law Review, 158(6), 1729-1778.",PQ-081,female,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author female,1,1,0,No,No,14,yes,upper/grad,journal article
2,PQ,Social Sciences,"Kempadoo, Kamala. (2015). The Modern-Day White (Wo)Man<90>s Burden: Trends in Anti-Trafficking and Anti-Slavery Campaigns. Journal of Human Trafficking. ",PQ-081,female,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author female,1,1,0,No,No,14,yes,upper/grad,journal article
2,PQ,Social Sciences,"Gunilla Ekberg. (2004). The Swedish law that prohibits the purchase of sexual services: Best practices for prevention of prostitution and trafficking in human beings. Violence Against Women, 10, 1187-1218. ",PQ-081,female,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author female,1,1,0,No,No,14,yes,upper/grad,journal article
2,PQ,Social Sciences,"Gerassi, Lara B. & Nichols, Andrea J. (2017). Sex Trafficking and Commercial Sexual Exploitation: Prevention, Identification, Trauma Informed Practice and Advocacy. New York, NY: Springer Press.",PQ-081,female,female,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first  and last author female,1,2,0,No,No,14,yes,upper/grad,book
2,PQ,Social Sciences,Jody Raphael & Brenda Myers-Powell. (2010). From Victims to Victimizers: Interviews with 25 ex-pimps in Chicago. DePaul College of Law. ,PQ-081,female,female,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first  and last author female,1,2,0,No,No,14,yes,upper/grad,other
2,PQ,Social Sciences,"Excerpts from Meredith Dank, Jennifer Yahner, Kuniko Madden, Isela Ba_uelos, Lilly Yu, Andrea Ritchie, Mitchyll Mora,  Brendan Conner. (2015). Surviving the Streets of New York: Experiences of LGBTQ Youth, YMSM, and YWSW Engaged in Survival Sex Urban Institute Study. CSEC. ",PQ-081,female,female,NA,male,female,female,NA,NA,female,female,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author female and last author male,0.75,6,2,No,No,14,yes,upper/grad,other
2,PQ,Social Sciences,"Heil, Erin C. & Nichols, Andrea J. (2015). Human Trafficking in the Midwest: A Case Study of St. Louis and the Bi-State Area. Durham, North Carolina: Carolina Academic Press. ",PQ-081,female,female,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first  and last author female,1,2,0,No,No,14,yes,upper/grad,book
2,PQ,Social Sciences,"Carolyn Hoyle, Mary Bosworth, and Michelle Dempsy. (2011). Labeling the victims of sex trafficking: Exploring the Borderland between Rhetoric and Reality. Social and Legal Studies, 20, 313.",PQ-081,female,female,NA,female,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first  and last author female,1,3,0,No,No,14,yes,upper/grad,journal article
2,PQ,Social Sciences,"Nichols, Andrea J., Edmond, Tonya & Heil, Erin C. (2018). Social Work Practice with Survivors of Sex Trafficking and Commercial Sexual Exploitation. New York, NY: Columbia University Press.",PQ-081,female,female,NA,female,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first  and last author female,1,3,0,No,No,14,yes,upper/grad,book
2,PQ,Social Sciences,"Nichols, Andrea J. (2016). Sex Trafficking in the United States: Theory, Research, Policy and Practice. New York, NY: Columbia University Press",PQ-081,female,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author female,1,1,0,No,No,14,yes,upper/grad,book
2,PQ,Social Sciences,"Excerpts from Meredith Dank, Lilly Yu, Jennifer Yahner, Elizabeth Pelletier, Mitchyll Mora, Brendan Conner. (2015). Urban Institute Study. Locked In: Interactions with the Criminal Justice and Child Welfare Systems for LGBTQ Youth, YMSM, and YWSW Who Engage in Survival Sex",PQ-081,female,female,NA,male,female,female,NA,NA,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author female and last author male,0.6666666666666666,4,2,No,No,14,yes,upper/grad,other
2,PQ,Social Sciences,"Weitzer, Ronald. (2010). The Movement to Decriminalize Sex Work in the United States.  Journal of Law and Society, Vol. 37, Issue 1, pp. 61-84. ",PQ-081,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,14,yes,upper/grad,journal article
